id,observation_date,observation_time,pos,origin,destination,is_one_way,outbound_travel_stop_over,inbound_travel_stop_over,carrier,outbound_flight_no,inbound_flight_no,outbound_departure_date,outbound_departure_time,outbound_arrival_date,outbound_arrival_time,inbound_departure_date,inbound_departure_time,inbound_arrival_date,inbound_arrival_time,outbound_fare_basis,inbound_fare_basis,outbound_booking_class,inbound_booking_class,price_exc,price_inc,tax,currency,source,price_outbound,price_inbound,is_tax_inc_outin,search_class,outbound_fare_family,inbound_fare_family,outbound_seats,inbound_seats,los,outbound_flight_duration,inbound_flight_duration,outbound_marketing_carrier_list,inbound_marketing_carrier_list,outbound_operating_carrier_list,inbound_operating_carrier_list,reference
1,12/13/23,16:02,MX,PVR,LAX,1,MEX,,DL,"DL9079,DL7992",,11/2/24,6:07,11/2/24,12:27,,,,,"KNWL0NBM,KNWL0NBM",,"E,E",,2779,4666,1887,MXN,Expedia,4666,,1,E,"Basic Economy,Basic Economy",,"0,0",,,440,0,"DL,DL",,"AM,AM",,AS_TEST
2,12/13/23,16:02,MX,PVR,LAX,1,"DFW,PHX",,AA,"AA2639,AA2828,AA0820",,11/2/24,11:31,11/2/24,22:00,,,,,"LNN0ADM1,LNN0ADM1,LNN0ADM1",,"L,L,L",,5975,8087,2112,MXN,Expedia,8087,,1,E,ECONOMY,,"0,0,0",,,689,0,"AA,AA,AA",,"AA,AA,AA",,AS_TEST
3,12/13/23,16:02,MX,PVR,LAX,1,"DFW,PHX",,AA,"AA2639,AA2828,AA2265",,11/2/24,11:31,11/3/24,9:20,,,,,"QNN0ADM1,QNN0ADM1,QNN0ADM1",,"Q,Q,Q",,1824,3868,2044,MXN,Expedia,3868,,1,E,ECONOMY,,"0,0,0",,,1429,0,"AA,AA,AA",,"AA,AA,AA",,AS_TEST
4,12/13/23,16:02,MX,PVR,LAX,1,"DFW,PHX",,AA,"AA2639,AA0537,AA2265",,11/2/24,11:31,11/3/24,9:20,,,,,"SNN0ADM1,SNN0ADM1,SNN0ADM1",,"S,S,S",,2606,4682,2076,MXN,Expedia,4682,,1,E,ECONOMY,,"0,0,0",,,1429,0,"AA,AA,AA",,"AA,AA,AA",,AS_TEST
5,12/13/23,16:02,MX,PVR,LAX,1,"DFW,PHX",,AA,"AA2639,AA0826,AA2265",,11/2/24,11:31,11/3/24,9:20,,,,,"QNN0ADM1,QNN0ADM1,QNN0ADM1",,"Q,Q,Q",,1824,3868,2044,MXN,Expedia,3868,,1,E,ECONOMY,,"0,0,0",,,1429,0,"AA,AA,AA",,"AA,AA,AA",,AS_TEST
6,12/13/23,16:02,MX,PVR,LAX,1,DFW,,AA,"AA2639,AA2978",,11/2/24,11:31,11/3/24,10:54,,,,,"MNN0ADN1,MNN0ADN1",,"M,M",,7973,10165,2192,MXN,Expedia,10165,,1,E,ECONOMY,,"0,0",,,1463,0,"AA,AA",,"AA,AA",,AS_TEST
7,12/13/23,16:02,MX,PVR,LAX,1,DFW,,AA,"AA2639,AA1706",,11/2/24,11:31,11/3/24,14:03,,,,,"MNN0ADN1,MNN0ADN1",,"M,M",,7973,10165,2192,MXN,Expedia,10165,,1,E,ECONOMY,,"0,0",,,1652,0,"AA,AA",,"AA,AA",,AS_TEST
8,12/13/23,16:02,MX,PVR,LAX,1,DFW,,AA,"AA2639,AA1997",,11/2/24,11:31,11/3/24,15:23,,,,,"MNN0ADN1,MNN0ADN1",,"M,M",,7973,10165,2192,MXN,Expedia,10165,,1,E,ECONOMY,,"0,0",,,1732,0,"AA,AA",,"AA,AA",,AS_TEST
9,12/13/23,16:02,MX,PVR,LAX,1,DFW,,AA,"AA2639,AA1676",,11/2/24,11:31,11/2/24,16:23,,,,,"MNN0ADN1,MNN0ADN1",,"M,M",,7973,10165,2192,MXN,Expedia,10165,,1,E,ECONOMY,,"0,0",,,352,0,"AA,AA",,"AA,AA",,AS_TEST
10,12/13/23,16:02,MX,PVR,LAX,1,"DFW,PHX",,AA,"AA2639,AA0474,AA2265",,11/2/24,11:31,11/3/24,9:20,,,,,"QNN0ADM1,QNN0ADM1,QNN0ADM1",,"Q,Q,Q",,1824,3868,2044,MXN,Expedia,3868,,1,E,ECONOMY,,"0,0,0",,,1369,0,"AA,AA,AA",,"AA,AA,AA",,AS_TEST
11,12/13/23,16:02,MX,PVR,LAX,1,"DFW,PHX",,AA,"AA1215,AA0826,AA2265",,11/2/24,13:31,11/3/24,9:20,,,,,"QNN0ADM1,QNN0ADM1,QNN0ADM1",,"Q,Q,Q",,1824,3868,2044,MXN,Expedia,3868,,1,E,ECONOMY,,"0,0,0",,,1309,0,"AA,AA,AA",,"AA,AA,AA",,AS_TEST
12,12/13/23,16:02,MX,PVR,LAX,1,"DFW,PHX",,AA,"AA1215,AA0474,AA2265",,11/2/24,13:31,11/3/24,9:20,,,,,"QNN0ADM1,QNN0ADM1,QNN0ADM1",,"Q,Q,Q",,1824,3868,2044,MXN,Expedia,3868,,1,E,ECONOMY,,"0,0,0",,,1249,0,"AA,AA,AA",,"AA,AA,AA",,AS_TEST
13,12/13/23,16:02,MX,PVR,LAX,1,,,B6,B61064,,11/2/24,13:53,11/2/24,16:16,,,,,SI7AUEL1,,L,,1372,3202,1830,MXN,Expedia,3202,,1,E,ECONOMY,,0,,,203,0,B6,,B6,,AS_TEST
14,12/13/23,16:02,MX,PVR,LAX,1,PHX,,AA,"AA0554,AA2930",,11/2/24,14:00,11/2/24,18:33,,,,,"SNN0ADM1,SNN0ADM1",,"S,S",,2606,4584,1978,MXN,Expedia,4584,,1,E,ECONOMY,,"0,0",,,333,0,"AA,AA",,"AA,AA",,AS_TEST
15,12/13/23,16:02,MX,PVR,LAX,1,,,AA,AA0764,,11/2/24,14:24,11/2/24,16:37,,,,,SNN0ADM1,,S,,2606,4486,1880,MXN,Expedia,4486,,1,E,ECONOMY,,0,,,193,0,AA,,AA,,AS_TEST
16,12/13/23,16:02,MX,PVR,LAX,1,IAH,,UA,"UA1166,UA1972",,11/2/24,14:40,11/2/24,22:00,,,,,"GNA7A9DN,GNA7A9DN",,"G,G",,1563,3499,1936,MXN,Expedia,3499,,1,E,ECONOMY,,"0,0",,,500,0,"UA,UA",,"UA,UA",,AS_TEST
17,12/13/23,16:02,MX,PVR,LAX,1,IAH,,UA,"UA1166,UA2000",,11/2/24,14:40,11/2/24,22:59,,,,,"GNA7A9DN,GNA7A9DN",,"G,G",,1563,3499,1936,MXN,Expedia,3499,,1,E,ECONOMY,,"0,0",,,559,0,"UA,UA",,"UA,UA",,AS_TEST
18,12/13/23,16:02,MX,PVR,LAX,1,IAH,,UA,"UA1166,UA2431",,11/2/24,14:40,11/3/24,7:30,,,,,"GNA7A9DN,GNA7A9DN",,"G,G",,1563,3499,1936,MXN,Expedia,3499,,1,E,ECONOMY,,"0,0",,,1070,0,"UA,UA",,"UA,UA",,AS_TEST
19,12/13/23,16:02,MX,PVR,LAX,1,IAH,,UA,"UA1166,UA2361",,11/2/24,14:40,11/3/24,9:27,,,,,"GNA7A9DN,GNA7A9DN",,"G,G",,1563,3499,1936,MXN,Expedia,3499,,1,E,ECONOMY,,"0,0",,,1187,0,"UA,UA",,"UA,UA",,AS_TEST
20,12/13/23,16:02,MX,PVR,LAX,1,,,UA,UA0244,,11/2/24,15:20,11/2/24,17:35,,,,,GNA7A9DN,,G,,1563,3401,1838,MXN,Expedia,3401,,1,E,ECONOMY,,0,,,195,0,UA,,UA,,AS_TEST
21,12/13/23,16:02,MX,PVR,LAX,1,DFW,,AA,"AA1288,AA2005",,11/2/24,15:41,11/3/24,7:24,,,,,"SNN0ADM1,SNN0ADM1",,"S,S",,2606,4584,1978,MXN,Expedia,4584,,1,E,ECONOMY,,"0,0",,,1003,0,"AA,AA",,"AA,AA",,AS_TEST
22,12/13/23,16:02,MX,PVR,LAX,1,"DFW,PHX",,AA,"AA1288,AA0537,AA2265",,11/2/24,15:41,11/3/24,9:20,,,,,"QNN0ADM1,QNN0ADM1,QNN0ADM1",,"Q,Q,Q",,1824,3868,2044,MXN,Expedia,3868,,1,E,ECONOMY,,"0,0,0",,,1179,0,"AA,AA,AA",,"AA,AA,AA",,AS_TEST
23,12/13/23,16:02,MX,PVR,LAX,1,"DFW,PHX",,AA,"AA1288,AA0826,AA2265",,11/2/24,15:41,11/3/24,9:20,,,,,"QNN0ADM1,QNN0ADM1,QNN0ADM1",,"Q,Q,Q",,1824,3868,2044,MXN,Expedia,3868,,1,E,ECONOMY,,"0,0,0",,,1179,0,"AA,AA,AA",,"AA,AA,AA",,AS_TEST
24,12/13/23,16:02,MX,PVR,LAX,1,"DFW,PHX",,AA,"AA1288,AA0474,AA2265",,11/2/24,15:41,11/3/24,9:20,,,,,"QNN0ADM1,QNN0ADM1,QNN0ADM1",,"Q,Q,Q",,1824,3868,2044,MXN,Expedia,3868,,1,E,ECONOMY,,"0,0,0",,,1119,0,"AA,AA,AA",,"AA,AA,AA",,AS_TEST
25,12/13/23,16:02,MX,PVR,LAX,1,,,DL,DL1779,,11/2/24,15:45,11/2/24,17:54,,,,,TNNF0NBM,,E,,1216,3040,1824,MXN,Expedia,3040,,1,E,Basic Economy,,0,,,189,0,DL,,DL,,AS_TEST
26,12/13/23,16:02,MX,PVR,LAX,1,IAH,,UA,"UA0234,UA2000",,11/2/24,16:20,11/2/24,22:59,,,,,"GNA7A9DN,GNA7A9DN",,"G,G",,1563,3499,1936,MXN,Expedia,3499,,1,E,ECONOMY,,"0,0",,,459,0,"UA,UA",,"UA,UA",,AS_TEST
27,12/13/23,16:02,MX,PVR,LAX,1,IAH,,UA,"UA0234,UA2431",,11/2/24,16:20,11/3/24,7:30,,,,,"GNA7A9DN,GNA7A9DN",,"G,G",,1563,3499,1936,MXN,Expedia,3499,,1,E,ECONOMY,,"0,0",,,970,0,"UA,UA",,"UA,UA",,AS_TEST
28,12/13/23,16:02,MX,PVR,LAX,1,IAH,,UA,"UA0234,UA2361",,11/2/24,16:20,11/3/24,9:27,,,,,"GNA7A9DN,GNA7A9DN",,"G,G",,1563,3499,1936,MXN,Expedia,3499,,1,E,ECONOMY,,"0,0",,,1087,0,"UA,UA",,"UA,UA",,AS_TEST
29,12/13/23,16:02,MX,PVR,LAX,1,,,AS,AS1431,,11/2/24,17:00,11/2/24,19:00,,,,,NH0OASBN,,X,,1893,3744,1851,MXN,Expedia,3744,,1,E,ECONOMY,,0,,,180,0,AS,,AS,,AS_TEST
30,12/13/23,16:02,MX,PVR,LAX,1,PHX,,AA,"AA1202,AA0820",,11/2/24,17:45,11/2/24,22:00,,,,,"SNN0ADM1,SNN0ADM1",,"S,S",,2606,4584,1978,MXN,Expedia,4584,,1,E,ECONOMY,,"0,0",,,315,0,"AA,AA",,"AA,AA",,AS_TEST
31,12/13/23,16:02,MX,PVR,LAX,1,PHX,,AA,"AA1202,AA2265",,11/2/24,17:45,11/3/24,9:20,,,,,"NNN7ADM1,NNN7ADM1",,"N,N",,1998,3951,1953,MXN,Expedia,3951,,1,E,ECONOMY,,"0,0",,,1055,0,"AA,AA",,"AA,AA",,AS_TEST
32,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS2165,AS2185,7/10/24,6:00,7/10/24,7:07,7/12/24,9:30,7/12/24,10:30,OH2OAVBN,LH4OASBN,X,X,365.99,518.47,152.48,CAD,Expedia,115,251,0,E,ECONOMY,ECONOMY,0,0,2,67,60,AS,AS,AS,AS,AS_TEST
33,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS2165,AS0925,7/10/24,6:00,7/10/24,7:07,7/12/24,12:05,7/12/24,13:06,OH2OAVBN,VH2OASBN,X,X,340.98,492.21,151.23,CAD,Expedia,115,226,0,E,ECONOMY,ECONOMY,0,0,2,67,61,AS,AS,AS,AS,AS_TEST
34,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS2165,AS3319,7/10/24,6:00,7/10/24,7:07,7/12/24,16:00,7/12/24,17:00,OH2OAVBN,MH4OASBN,X,X,390.99,544.72,153.73,CAD,Expedia,115,276,0,E,ECONOMY,ECONOMY,0,0,2,67,60,AS,AS,AS,AS,AS_TEST
35,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS2165,AS2075,7/10/24,6:00,7/10/24,7:07,7/12/24,19:55,7/12/24,20:55,OH2OAVMN,KH7OASMN,O,K,495,653.93,158.93,CAD,Expedia,154,341,0,E,ECONOMY,ECONOMY,0,0,2,67,60,AS,AS,AS,AS,AS_TEST
36,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS2165,AS3341,7/10/24,6:00,7/10/24,7:07,7/12/24,21:00,7/12/24,22:00,OH2OAVMN,KH7OASMN,O,K,495,653.93,158.93,CAD,Expedia,154,341,0,E,ECONOMY,ECONOMY,0,0,2,67,60,AS,AS,AS,AS,AS_TEST
37,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS2165,AS2034,7/10/24,6:00,7/10/24,7:07,7/12/24,22:57,7/12/24,23:59,OH2OAVBN,SH2OASBN,X,X,288.99,437.62,148.63,CAD,Expedia,115,174,0,E,ECONOMY,ECONOMY,0,0,2,67,62,AS,AS,AS,AS,AS_TEST
38,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3943,DL4154,7/10/24,6:45,7/10/24,8:01,7/12/24,7:25,7/12/24,8:35,LAVQA0MQ,KAUOA0MQ,L,K,445,601.43,156.43,CAD,Expedia,191,254,0,E,ECONOMY,ECONOMY,0,0,2,76,70,DL,DL,DL,DL,AS_TEST
39,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3943,DL3753,7/10/24,6:45,7/10/24,8:01,7/12/24,9:45,7/12/24,10:59,LAVQA0MQ,MA7OA0MQ,L,M,584.99,748.42,163.43,CAD,Expedia,191,394,0,E,ECONOMY,ECONOMY,0,0,2,76,74,DL,DL,DL,DL,AS_TEST
40,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3943,DL3742,7/10/24,6:45,7/10/24,8:01,7/12/24,11:31,7/12/24,12:51,LAVQA0MQ,MA7OA0MQ,L,M,584.99,748.42,163.43,CAD,Expedia,191,394,0,E,ECONOMY,ECONOMY,0,0,2,76,80,DL,DL,DL,DL,AS_TEST
41,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3943,DL3748,7/10/24,6:45,7/10/24,8:01,7/12/24,13:33,7/12/24,14:42,LAVQA0MQ,MA7OA0MQ,L,M,584.99,748.42,163.43,CAD,Expedia,191,394,0,E,ECONOMY,ECONOMY,0,0,2,76,69,DL,DL,DL,DL,AS_TEST
42,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3943,DL3733,7/10/24,6:45,7/10/24,8:01,7/12/24,15:15,7/12/24,16:27,LAVQA0MQ,QAVOA0MQ,L,Q,484.99,643.42,158.43,CAD,Expedia,191,294,0,E,ECONOMY,ECONOMY,0,0,2,76,72,DL,DL,DL,DL,AS_TEST
43,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3943,DL3698,7/10/24,6:45,7/10/24,8:01,7/12/24,17:45,7/12/24,18:54,LAVQA0MQ,LAVQA0MQ,L,L,381.99,535.27,153.28,CAD,Expedia,191,191,0,E,ECONOMY,ECONOMY,0,0,2,76,69,DL,DL,DL,DL,AS_TEST
44,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3943,DL3959,7/10/24,6:45,7/10/24,8:01,7/12/24,21:59,7/12/24,23:06,LAVQA0MQ,MA7OA0MQ,L,M,584.99,748.42,163.43,CAD,Expedia,191,394,0,E,ECONOMY,ECONOMY,0,0,2,76,67,DL,DL,DL,DL,AS_TEST
45,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS3320,AS2185,7/10/24,7:00,7/10/24,8:07,7/12/24,9:30,7/12/24,10:30,OH2OAVBN,LH4OASBN,X,X,365.99,518.47,152.48,CAD,Expedia,115,251,0,E,ECONOMY,ECONOMY,0,0,2,67,60,AS,AS,AS,AS,AS_TEST
46,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS3320,AS0925,7/10/24,7:00,7/10/24,8:07,7/12/24,12:05,7/12/24,13:06,OH2OAVBN,VH2OASBN,X,X,340.98,492.21,151.23,CAD,Expedia,115,226,0,E,ECONOMY,ECONOMY,0,0,2,67,61,AS,AS,AS,AS,AS_TEST
47,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS3320,AS3319,7/10/24,7:00,7/10/24,8:07,7/12/24,16:00,7/12/24,17:00,OH2OAVBN,MH4OASBN,X,X,390.99,544.72,153.73,CAD,Expedia,115,276,0,E,ECONOMY,ECONOMY,0,0,2,67,60,AS,AS,AS,AS,AS_TEST
48,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS3320,AS2075,7/10/24,7:00,7/10/24,8:07,7/12/24,19:55,7/12/24,20:55,OH2OAVMN,KH7OASMN,O,K,495,653.93,158.93,CAD,Expedia,154,341,0,E,ECONOMY,ECONOMY,0,0,2,67,60,AS,AS,AS,AS,AS_TEST
49,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS3320,AS3341,7/10/24,7:00,7/10/24,8:07,7/12/24,21:00,7/12/24,22:00,OH2OAVMN,KH7OASMN,O,K,495,653.93,158.93,CAD,Expedia,154,341,0,E,ECONOMY,ECONOMY,0,0,2,67,60,AS,AS,AS,AS,AS_TEST
50,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS3320,AS2034,7/10/24,7:00,7/10/24,8:07,7/12/24,22:57,7/12/24,23:59,OH2OAVBN,SH2OASBN,X,X,288.99,437.62,148.63,CAD,Expedia,115,174,0,E,ECONOMY,ECONOMY,0,0,2,67,62,AS,AS,AS,AS,AS_TEST
51,12/13/23,16:02,CA,YVR,SEA,0,,,AC,AC8798,AC8801,7/10/24,8:10,7/10/24,9:14,7/12/24,6:00,7/12/24,7:05,GNA2A0BA,GNA2A0BA,G,G,229.99,375.67,145.68,CAD,Expedia,,,0,E,ECONOMY,ECONOMY,0,0,2,64,65,AC,AC,AC,AC,AS_TEST
52,12/13/23,16:02,CA,YVR,SEA,0,,,AC,AC8798,AC8803,7/10/24,8:10,7/10/24,9:14,7/12/24,9:50,7/12/24,10:55,GNA2A0BA,GNA2A0BA,G,G,229.99,375.67,145.68,CAD,Expedia,,,0,E,ECONOMY,ECONOMY,0,0,2,64,65,AC,AC,AC,AC,AS_TEST
53,12/13/23,16:02,CA,YVR,SEA,0,,,AC,AC8798,AC8805,7/10/24,8:10,7/10/24,9:14,7/12/24,13:15,7/12/24,14:20,GNA2A0BA,LNA2A0BA,G,L,278.99,427.12,148.13,CAD,Expedia,,,0,E,ECONOMY,ECONOMY,0,0,2,64,65,AC,AC,AC,AC,AS_TEST
54,12/13/23,16:02,CA,YVR,SEA,0,,,AC,AC8798,AC8807,7/10/24,8:10,7/10/24,9:14,7/12/24,15:00,7/12/24,16:05,GNA2A0BA,GNA2A0BA,G,G,229.99,375.67,145.68,CAD,Expedia,,,0,E,ECONOMY,ECONOMY,0,0,2,64,65,AC,AC,AC,AC,AS_TEST
55,12/13/23,16:02,CA,YVR,SEA,0,,,AC,AC8798,AC8809,7/10/24,8:10,7/10/24,9:14,7/12/24,18:25,7/12/24,19:30,GNA2A0BA,GNA2A0BA,G,G,229.99,375.67,145.68,CAD,Expedia,,,0,E,ECONOMY,ECONOMY,0,0,2,64,65,AC,AC,AC,AC,AS_TEST
56,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3752,DL4154,7/10/24,9:20,7/10/24,10:53,7/12/24,7:25,7/12/24,8:35,BA7OA0MQ,KAUOA0MQ,B,K,738,909.08,171.08,CAD,Expedia,484,254,0,E,ECONOMY,ECONOMY,0,0,2,93,70,DL,DL,DL,DL,AS_TEST
57,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3752,DL3753,7/10/24,9:20,7/10/24,10:53,7/12/24,9:45,7/12/24,10:59,BA7OA0MQ,MA7OA0MQ,B,M,877.99,1056.07,178.08,CAD,Expedia,484,394,0,E,ECONOMY,ECONOMY,0,0,2,93,74,DL,DL,DL,DL,AS_TEST
58,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3752,DL3742,7/10/24,9:20,7/10/24,10:53,7/12/24,11:31,7/12/24,12:51,BA7OA0MQ,MA7OA0MQ,B,M,877.99,1056.07,178.08,CAD,Expedia,484,394,0,E,ECONOMY,ECONOMY,0,0,2,93,80,DL,DL,DL,DL,AS_TEST
59,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3752,DL3748,7/10/24,9:20,7/10/24,10:53,7/12/24,13:33,7/12/24,14:42,BA7OA0MQ,MA7OA0MQ,B,M,877.99,1056.07,178.08,CAD,Expedia,484,394,0,E,ECONOMY,ECONOMY,0,0,2,93,69,DL,DL,DL,DL,AS_TEST
60,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3752,DL3733,7/10/24,9:20,7/10/24,10:53,7/12/24,15:15,7/12/24,16:27,BA7OA0MQ,QAVOA0MQ,B,Q,777.99,951.07,173.08,CAD,Expedia,484,294,0,E,ECONOMY,ECONOMY,0,0,2,93,72,DL,DL,DL,DL,AS_TEST
61,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3752,DL3698,7/10/24,9:20,7/10/24,10:53,7/12/24,17:45,7/12/24,18:54,BA7OA0MQ,LAVQA0MQ,B,L,675,842.93,167.93,CAD,Expedia,484,191,0,E,ECONOMY,ECONOMY,0,0,2,93,69,DL,DL,DL,DL,AS_TEST
62,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3752,DL3959,7/10/24,9:20,7/10/24,10:53,7/12/24,21:59,7/12/24,23:06,BA7OA0MQ,MA7OA0MQ,B,M,877.99,1056.07,178.08,CAD,Expedia,484,394,0,E,ECONOMY,ECONOMY,0,0,2,93,67,DL,DL,DL,DL,AS_TEST
63,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS2185,AS2185,7/10/24,11:20,7/10/24,12:20,7/12/24,9:30,7/12/24,10:30,VH2OASBN,LH4OASBN,X,X,476.98,635.01,158.03,CAD,Expedia,,,0,E,ECONOMY,ECONOMY,0,0,2,60,60,AS,AS,AS,AS,AS_TEST
64,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS2185,AS0925,7/10/24,11:20,7/10/24,12:20,7/12/24,12:05,7/12/24,13:06,VH2OASBN,VH2OASBN,X,X,451.98,608.76,156.78,CAD,Expedia,,,0,E,ECONOMY,ECONOMY,0,0,2,60,61,AS,AS,AS,AS,AS_TEST
65,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS2185,AS3319,7/10/24,11:20,7/10/24,12:20,7/12/24,16:00,7/12/24,17:00,VH2OASBN,MH4OASBN,X,X,501.98,661.26,159.28,CAD,Expedia,,,0,E,ECONOMY,ECONOMY,0,0,2,60,60,AS,AS,AS,AS,AS_TEST
66,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS2185,AS2075,7/10/24,11:20,7/10/24,12:20,7/12/24,19:55,7/12/24,20:55,VH2OASMN,KH7OASMN,V,K,608,772.58,164.58,CAD,Expedia,,,0,E,ECONOMY,ECONOMY,0,0,2,60,60,AS,AS,AS,AS,AS_TEST
67,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS2185,AS3341,7/10/24,11:20,7/10/24,12:20,7/12/24,21:00,7/12/24,22:00,VH2OASMN,KH7OASMN,V,K,608,772.58,164.58,CAD,Expedia,,,0,E,ECONOMY,ECONOMY,0,0,2,60,60,AS,AS,AS,AS,AS_TEST
68,12/13/23,16:02,CA,YVR,SEA,0,,,AS,AS2185,AS2034,7/10/24,11:20,7/10/24,12:20,7/12/24,22:57,7/12/24,23:59,VH2OASBN,SH2OASBN,X,X,399.99,554.17,154.18,CAD,Expedia,226,174,0,E,ECONOMY,ECONOMY,0,0,2,60,62,AS,AS,AS,AS,AS_TEST
69,12/13/23,16:02,CA,YVR,SEA,0,,,AC,AC8800,AC8801,7/10/24,11:35,7/10/24,12:39,7/12/24,6:00,7/12/24,7:05,GNA2A0BA,GNA2A0BA,G,G,229.99,375.67,145.68,CAD,Expedia,,,0,E,ECONOMY,ECONOMY,0,0,2,64,65,AC,AC,AC,AC,AS_TEST
70,12/13/23,16:02,CA,YVR,SEA,0,,,AC,AC8800,AC8803,7/10/24,11:35,7/10/24,12:39,7/12/24,9:50,7/12/24,10:55,GNA2A0BA,GNA2A0BA,G,G,229.99,375.67,145.68,CAD,Expedia,,,0,E,ECONOMY,ECONOMY,0,0,2,64,65,AC,AC,AC,AC,AS_TEST
71,12/13/23,16:02,CA,YVR,SEA,0,,,AC,AC8800,AC8805,7/10/24,11:35,7/10/24,12:39,7/12/24,13:15,7/12/24,14:20,GNA2A0BA,LNA2A0BA,G,L,278.99,427.12,148.13,CAD,Expedia,,,0,E,ECONOMY,ECONOMY,0,0,2,64,65,AC,AC,AC,AC,AS_TEST
72,12/13/23,16:02,CA,YVR,SEA,0,,,AC,AC8800,AC8807,7/10/24,11:35,7/10/24,12:39,7/12/24,15:00,7/12/24,16:05,GNA2A0BA,GNA2A0BA,G,G,229.99,375.67,145.68,CAD,Expedia,,,0,E,ECONOMY,ECONOMY,0,0,2,64,65,AC,AC,AC,AC,AS_TEST
73,12/13/23,16:02,CA,YVR,SEA,0,,,AC,AC8800,AC8809,7/10/24,11:35,7/10/24,12:39,7/12/24,18:25,7/12/24,19:30,GNA2A0BA,GNA2A0BA,G,G,229.99,375.67,145.68,CAD,Expedia,,,0,E,ECONOMY,ECONOMY,0,0,2,64,65,AC,AC,AC,AC,AS_TEST
74,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3724,DL4154,7/10/24,11:50,7/10/24,13:08,7/12/24,7:25,7/12/24,8:35,QAVOA0MQ,KAUOA0MQ,Q,K,547.99,709.57,161.58,CAD,Expedia,294,254,0,E,ECONOMY,ECONOMY,0,0,2,78,70,DL,DL,DL,DL,AS_TEST
75,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3724,DL3753,7/10/24,11:50,7/10/24,13:08,7/12/24,9:45,7/12/24,10:59,QAVOA0MQ,MA7OA0MQ,Q,M,687.98,856.56,168.58,CAD,Expedia,294,394,0,E,ECONOMY,ECONOMY,0,0,2,78,74,DL,DL,DL,DL,AS_TEST
76,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3724,DL3742,7/10/24,11:50,7/10/24,13:08,7/12/24,11:31,7/12/24,12:51,QAVOA0MQ,MA7OA0MQ,Q,M,687.98,856.56,168.58,CAD,Expedia,294,394,0,E,ECONOMY,ECONOMY,0,0,2,78,80,DL,DL,DL,DL,AS_TEST
77,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3724,DL3748,7/10/24,11:50,7/10/24,13:08,7/12/24,13:33,7/12/24,14:42,QAVOA0MQ,MA7OA0MQ,Q,M,687.98,856.56,168.58,CAD,Expedia,294,394,0,E,ECONOMY,ECONOMY,0,0,2,78,69,DL,DL,DL,DL,AS_TEST
78,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3724,DL3733,7/10/24,11:50,7/10/24,13:08,7/12/24,15:15,7/12/24,16:27,QAVOA0MQ,QAVOA0MQ,Q,Q,587.98,751.56,163.58,CAD,Expedia,294,294,0,E,ECONOMY,ECONOMY,0,0,2,78,72,DL,DL,DL,DL,AS_TEST
79,12/13/23,16:02,CA,YVR,SEA,0,,,DL,DL3724,DL3698,7/10/24,11:50,7/10/24,13:08,7/12/24,17:45,7/12/24,18:54,QAVOA0MQ,LAVQA0MQ,Q,L,484.99,643.42,158.43,CAD,Expedia,294,191,0,E,ECONOMY,ECONOMY,0,0,2,78,69,DL,DL,DL,DL,AS_TEST
